date_time,ActPow,ActPow_stdev,ActPow_min,ActPow_max,ROT,ROT_stdev,ROT_min,ROT_max,Pitch,Pitch_stdev,Pitch_min,Pitch_max,yaw,yaw_stdev,Wsp_44m,Wsp_44m_stdev,TI_44m,Wdir_41m,Wdir_41m_stdev,AirAbs_70m,Press_enc_2m,RH_2m
24-02-2023 08:40,339.895,109.431,98.3,682.2,24.2859,1.77859,20.4,26.4,-1.79197,0.677393,-3.01,2.13,207.15,0.0105861,8.40527,1.4038,16.70138684,209.948,7.31454,2.17835,995.13,95.6656
24-02-2023 08:50,350.11,129.822,56.8,666.9,23.8585,2.07614,20.4,26.9,-1.76679,0.654514,-2.65,0.05,213.216,1.79309,8.01254,1.3357,16.67007568,213.687,7.71311,2.2778,994.901,95.7993
24-02-2023 09:00,275.36,120.16,-51,606.5,22.9807,2.05163,19.8,26.4,-1.54934,1.02751,-2.65,6.66,214.434,1.77524,7.68989,1.44447,18.78393907,216.227,7.72111,2.37112,994.67,95.9416
24-02-2023 09:10,363.297,142.301,96.5,824.6,23.753,2.08297,19.9,26.7,-1.63871,0.799619,-2.56,4.75,220.747,2.59096,7.95298,1.43637,18.06076382,223.024,10.0799,2.41902,994.455,95.6899
24-02-2023 09:20,208.363,69.0176,51,405.6,21.6701,1.68963,19.8,25.7,-1.28257,0.834426,-2.65,0.96,227.254,1.87028,7.0893,1.1626,16.39939505,229.115,8.35372,2.42073,994.299,95.2963
24-02-2023 09:30,262.345,108.757,12.4,555.5,22.3239,1.76767,19.9,25.9,-1.45323,0.753735,-2.56,0.41,231.966,0.0443786,8.02869,1.59277,19.83852394,234.233,8.3362,2.4991,994.131,94.9757
24-02-2023 09:40,327.455,166.124,74,709.8,23.4293,2.54723,19.7,27,-1.45332,0.790165,-2.65,1.77,238.581,4.29715,7.81962,1.59562,20.40534822,240.183,8.66196,2.48539,993.945,94.2602
24-02-2023 09:50,272.369,108.815,81.1,673.1,22.8745,2.00193,19.9,26.2,-1.3809,0.849051,-2.65,0.5,235.315,3.7115,7.77895,1.71989,22.10952361,234.748,9.92515,2.57085,993.731,94.1922
24-02-2023 10:00,253.029,82.6906,79.7,524.4,21.836,1.56985,19.8,25.9,-1.46887,0.74816,-2.65,0.77,229.831,0.00760908,7.18754,1.05979,14.74488593,228.384,8.9076,2.71126,993.537,94.8198
24-02-2023 10:10,205.993,72.731,71.8,419.1,21.4349,1.60772,19.7,26.2,-1.37814,0.74061,-2.75,0.41,231.176,2.39555,6.93681,1.26363,18.21626197,233.139,9.372,2.89715,993.394,95.165
24-02-2023 10:20,175.361,87.8731,-4.4,406.4,21.451,1.95892,16.6,26.2,-1.2469,1.1942,-2.65,8.37,235.54,0.00537498,6.74591,1.14277,16.94021665,238.813,7.41498,3.03484,993.318,95.4552
24-02-2023 10:30,186.736,66.3334,68.6,416.8,20.1576,2.7222,16,25.7,-1.68439,0.733804,-2.65,0.05,235.54,0.00551516,6.68405,1.24608,18.64258451,235.847,8.47126,3.27116,993.107,95.9943
24-02-2023 10:40,189.164,54.4983,84.7,350.7,20.7568,3.05052,16.1,26.3,-1.65736,0.716053,-2.56,0.32,240.699,2.56862,6.98598,1.02273,14.63980575,240.794,7.36503,3.48995,992.914,95.9688
24-02-2023 10:50,195.717,71.8053,-53.2,388.2,20.5755,2.53198,15.9,25.8,-1.64782,0.818308,-2.65,6.57,246.771,3.50929,6.70868,1.07556,16.03243396,247.408,7.21107,3.69843,992.758,95.9791
24-02-2023 11:00,208.428,51.992,74.9,336.4,20.6355,2.21041,16.4,25.1,-1.70669,0.697827,-2.65,-0.03,249.42,0.004653,7.35845,0.931872,12.66398386,247.705,5.56364,3.90285,992.631,95.361
24-02-2023 11:10,191.243,44.3412,80.8,317.3,20.5793,2.77674,16.3,26.4,-1.75422,0.650981,-2.56,1.87,249.421,0.00389484,6.80701,0.872238,12.81381221,249.839,5.50027,4.07031,992.531,95.1047
24-02-2023 11:20,196.924,59.9172,20.7,343.1,20.4118,2.00888,16.7,25.1,-1.76279,0.650436,-2.65,0.41,245.707,2.93617,7.1428,0.924929,12.94911274,245.977,7.14881,4.28463,992.449,95.3555
24-02-2023 11:30,164.482,46.9843,63.1,323.6,19.9993,2.78179,16.2,26,-1.68439,0.727256,-2.65,2.4,250.69,2.99238,6.91768,0.619534,8.955797493,254.484,5.51163,4.42402,992.342,95.4087
24-02-2023 11:40,175.472,51.7101,15.6,311.2,19.814,2.17381,16.2,25.4,-1.72344,0.575035,-2.56,-0.12,258.032,1.65606,6.6478,0.965432,14.52259161,256.496,5.62304,4.66697,992.182,95.0807
24-02-2023 11:50,265.217,69.7635,64.6,445,22.2419,2.18584,16.9,26.2,-1.84903,0.553803,-2.56,-0.21,258.65,0.00299196,7.54816,0.756652,10.02432004,257.808,5.93888,5.00612,992.046,93.891
24-02-2023 12:00,220.349,74.6208,-37.4,381.6,21.7612,2.58485,16.1,26,-1.59937,0.848603,-3.11,6.57,261.445,2.68424,7.33619,1.06035,14.45375764,262.129,5.79411,5.12981,991.885,92.0718
24-02-2023 12:10,324.948,115.685,-8.7,614.6,23.4868,2.56293,17.1,26.8,-1.17133,2.15738,-2.75,13.8,268.333,3.34478,8.2439,1.31908,16.0006805,271.498,8.21312,4.96362,991.726,90.2873
24-02-2023 12:20,416.62,129.273,215.1,705.6,24.6916,1.4954,20.4,26.7,-1.8265,0.481497,-2.56,-0.57,282.937,4.87739,8.93098,1.07362,12.02133444,285.337,6.10749,4.90394,991.612,87.2436
24-02-2023 12:30,178.669,65.4957,-33.1,336.1,21.3033,1.32978,19.9,25.5,-1.36266,0.77137,-3.2,5.3,278.568,2.73203,6.72823,0.852685,12.67324985,278.659,5.79258,4.70572,991.503,89.4885
24-02-2023 12:40,216.2,51.3237,128.1,385.9,21.5582,1.7434,20,26.3,-1.4455,0.681348,-2.65,-0.21,279.879,0.00336475,7.03301,0.762425,10.84067759,280.223,4.65181,5.16847,991.363,89.3271
24-02-2023 12:50,216.133,50.2969,-18.8,365.9,21.7542,1.57359,20,26.2,-1.46522,0.943236,-3.01,6.48,279.884,0.0207196,7.19728,0.732898,10.18297601,282.597,5.15316,5.39644,991.225,88.1578
24-02-2023 13:00,345.705,97.8591,80.3,639.7,24.1238,1.85781,20.5,27,-1.83014,0.626585,-2.56,5.3,283.725,2.91503,8.35252,0.87738,10.5043773,288.796,4.93341,5.41402,991.034,85.7178
24-02-2023 13:10,186.219,54.4425,87.6,326.8,21.2633,1.65636,19.8,26.2,-1.27016,0.671471,-2.48,-0.03,282.921,4.34305,6.89864,0.830587,12.03985914,280.967,6.75695,5.38112,991.003,87.0305
24-02-2023 13:20,272.463,90.5992,107.6,487.4,22.2607,1.84281,19.9,26.4,-1.5709,0.712046,-2.56,-0.12,274.908,4.27849,7.93324,1.12393,14.16738383,269.643,9.48962,5.06374,990.937,88.2497
24-02-2023 13:30,307.63,102.539,137.1,549.2,22.5676,1.87937,20.1,26.2,-1.69992,0.607187,-2.56,0.05,255.271,3.01476,8.19579,0.893646,10.903715,253.493,3.90629,4.06816,990.869,89.7516
24-02-2023 13:40,152.53,44.3242,27,282.2,21.2919,1.62966,20,25.8,-1.12656,0.745352,-3.92,4.94,256.337,2.575,6.31074,0.68371,10.8340701,259.349,4.95947,4.19339,990.743,91.1225
24-02-2023 13:50,133.203,36.7582,-5.9,241.1,18.9355,2.14878,16.3,25.2,-1.53008,1.21728,-2.75,10.1,265.208,0.758715,5.94659,0.762144,12.81647553,263.855,6.35861,4.45308,990.608,89.3821
24-02-2023 14:00,174.998,51.0628,16.7,326.7,20.1932,2.48352,16,25.8,-1.68996,0.695684,-2.56,0.87,268.829,2.57198,6.53291,0.781032,11.95533958,268.824,6.82953,4.83964,990.489,88.2558
24-02-2023 14:10,201.926,59.8268,72.1,353.4,20.7059,2.66032,15.8,25.6,-1.66355,0.701469,-2.65,0.05,268.167,3.17042,6.69648,0.905527,13.52243303,265.337,5.39715,4.98291,990.391,87.5906
24-02-2023 14:20,211.608,48.2956,85.9,388.8,21.966,2.47827,18,26.4,-1.74493,0.671172,-2.65,2.4,271.733,6.13136,7.04073,0.722834,10.26646233,278.937,11.4827,4.99538,990.326,86.3867
24-02-2023 14:30,249.764,74.969,108,455.2,22.6334,2.35322,17,26.4,-1.73843,0.719217,-2.65,1.87,320.572,10.4316,8.14284,1.03778,12.7446773,332.29,5.4806,3.33822,990.528,87.9189
24-02-2023 14:40,132.964,61.5134,-21.1,286.6,19.0339,2.32092,15.9,25.4,-1.69427,0.66733,-2.56,-0.03,329.888,2.31714,6.18191,0.90935,14.70984978,332.366,5.73703,3.00015,990.486,93.5565
24-02-2023 14:50,142.295,41.1708,6.6,281.7,19.1623,2.6406,15.8,25.4,-1.52073,0.737259,-2.65,2.04,326.652,2.00124,6.26826,0.99143,15.81666971,327.958,6.7274,3.15441,990.525,93.671
24-02-2023 15:00,80.867,27.8479,-23.5,172.7,16.7746,1.17625,15.9,23.7,-1.24965,0.723636,-2.56,0.32,319.666,3.96816,5.20222,0.740077,14.22618073,319.161,6.30582,3.26544,990.495,93.0858
24-02-2023 15:10,35.3151,16.4446,-20.1,90.3,16.6299,1.19571,15.8,21.5,-0.482128,0.736379,-2.65,0.77,314.466,2.09395,4.60412,0.463314,10.0630225,317.997,5.64884,3.34495,990.454,92.6617
24-02-2023 15:20,41.3598,18.5799,-50.2,90.6,16.4586,0.757403,15.8,21.8,-0.615547,0.85876,-2.75,3.12,321.656,3.30855,4.23514,0.662225,15.63643182,326.936,6.98666,3.42297,990.379,92.9028
24-02-2023 15:30,45.3879,20.4067,-35.7,94.3,16.9993,1.69706,15.8,23.3,-0.768694,0.673699,-2.65,0.41,322.341,2.88312,4.31257,0.453999,10.52733506,328.134,6.14342,3.53822,990.329,90.4487
24-02-2023 15:40,54.5537,34.3198,-16.8,153.9,17.044,1.34007,15.8,21.8,-0.973928,0.989435,-2.65,0.87,328.926,3.1881,4.80804,0.71387,14.84742404,338.477,6.7063,3.56023,990.315,87.4779
24-02-2023 15:50,90.1914,26.5577,12.9,215.6,17.6031,1.907,16,23.9,-1.55159,0.697168,-2.93,2.13,327.799,4.14314,5.31252,0.658578,12.39670181,333.492,8.72615,3.5147,990.269,84.6133
24-02-2023 16:00,83.2881,36.4034,-11.6,239.7,17.4544,2.13959,15.7,26,-1.26398,0.789891,-2.56,0.68,331.423,3.11413,5.25193,0.62417,11.88457647,332.8,7.3775,3.53245,990.207,83.2446
24-02-2023 16:10,87.3018,30.9149,-11.8,172.4,17.7976,2.1514,15.9,25.3,-1.40006,0.75591,-2.75,0.14,327.896,2.85504,5.54844,0.858905,15.48012365,328.518,9.1111,3.40377,990.186,82.7043
24-02-2023 16:20,75.0778,41.8477,-50.6,177.1,18.042,2.44496,15.8,25.4,-1.27499,0.943765,-2.75,5.12,317.087,3.53136,4.9217,0.578728,11.75870545,324.411,9.44485,3.1468,990.176,84.86
24-02-2023 16:30,47.6273,21.6971,-14.3,108.9,16.55,0.737766,15.9,19.4,-0.828028,0.782716,-2.56,0.6,320.731,8.47051,4.64279,0.541753,11.66868379,321.326,12.9362,2.95117,990.115,87.3432
24-02-2023 16:40,33.3782,17.9026,-8.3,88.1,16.4334,0.690673,16,20,-0.369786,0.695613,-2.48,0.96,305.458,5.78728,4.00741,0.4387,10.94722028,305.932,5.68188,2.94711,990.052,89.2869
24-02-2023 16:50,28.9708,14.4622,-53.3,87,16.5354,1.00704,15.9,21.7,-0.315432,0.752719,-2.84,1.32,298.847,2.31848,4.17916,0.326675,7.816758919,303.722,5.12603,3.02406,990.009,90.589
24-02-2023 17:00,28.1047,10.6568,-8.8,74.8,16.4037,0.659611,15.9,20.2,-0.344433,0.681237,-2.75,0.77,297.422,3.66268,4.08022,0.312299,7.653977129,299.827,4.80886,3.10737,989.987,90.6528
24-02-2023 17:10,39.6234,19.6014,-42.1,139.3,16.7366,1.59993,15.8,23.9,-0.441167,0.70839,-2.56,0.96,301.753,2.80784,4.44884,0.439398,9.87669525,306.391,6.01235,3.20273,989.984,89.921
24-02-2023 17:20,33.3345,20.8551,-53,93.7,16.7702,1.22506,15.9,21.5,-0.550066,0.801191,-2.56,2.23,309.612,3.00834,4.03553,0.37189,9.215391234,315.389,5.60343,3.31102,989.942,88.1532
24-02-2023 17:30,156.857,169.709,-45.3,528.3,19.1779,3.8598,15.9,26.4,-0.773849,1.75923,-2.65,13.43,307.092,2.10478,6.19746,2.30285,37.15801953,310.75,5.12434,3.2999,989.898,85.4172
24-02-2023 17:40,242.403,80.5388,10.9,454.9,22.5848,1.98534,20,26.3,-1.55134,0.667068,-2.93,0.68,311.512,2.09423,7.72025,1.03548,13.41256673,316.32,5.11522,2.87484,989.976,81.9501
24-02-2023 17:50,174.899,61.6672,-6.2,307.1,20.7296,1.92802,16.6,25.4,-1.23519,1.26759,-2.65,9.11,311.092,3.06456,6.74272,0.892216,13.23228129,311.601,7.48413,2.81193,989.976,84.3956
24-02-2023 18:00,221.042,54.5426,105,361.4,21.31,2.81171,16.1,26.3,-1.78472,0.601649,-2.65,0.14,303.318,0.00285085,7.18894,0.644637,8.967063948,304.9,4.1617,2.6957,989.968,84.983
24-02-2023 18:10,172.136,45.9716,29.9,333.9,19.6318,2.56201,16.1,26,-1.718,0.608233,-2.84,1.13,297.392,1.95191,6.79427,0.442783,6.517002304,298.058,3.3864,2.52878,990.001,88.2149
24-02-2023 18:20,169.788,35.8865,56.4,276.2,19.4385,2.66659,16,25.5,-1.75916,0.556917,-2.56,-0.39,296.718,6.41439E-05,6.79099,0.397837,5.858297566,295.658,3.78813,2.3189,990.005,90.1691
24-02-2023 18:30,126.111,43.4385,-32.3,214,18.5462,2.39671,16,26,-1.50059,0.747736,-2.56,4.3,296.718,6.41439E-05,5.90495,0.719749,12.18889661,297.443,3.80708,2.20903,990.027,91.2094
24-02-2023 18:40,63.9483,25.9541,-31,138.4,17.0426,1.73626,15.8,23.3,-0.897916,0.766009,-2.56,0.87,288.689,6.52477,4.99573,0.537027,10.7497121,284.874,5.93752,2.16321,990.02,91.8597
24-02-2023 18:50,29.7592,16.0733,-45.3,99.9,16.3342,0.55714,15.9,21,-0.154528,0.614531,-2.56,0.87,286.72,2.58142,4.09071,0.433191,10.58962938,285.444,5.43904,2.12634,990.025,92.8438
24-02-2023 19:00,20.7675,8.66137,-6.4,49,16.2862,0.342032,16,18.1,-0.009328,0.663492,-2.56,0.87,281.951,1.25002,3.80996,0.342438,8.987951678,277.619,4.79058,2.14825,989.943,93.7057
24-02-2023 19:10,15.8483,7.56502,-17.3,33.7,16.2363,0.202922,16,17.5,0.0133403,0.661788,-2.56,0.96,273.236,2.26356,3.59264,0.289189,8.049497897,272.001,5.0078,2.16311,989.847,94.402
24-02-2023 19:20,7.35574,7.72919,-9.6,29.8,16.2761,0.339087,15.8,17.8,0.331909,0.54825,-2.48,0.96,271.376,2.1523,3.1198,0.371039,11.89303985,271.035,6.0899,2.22277,989.752,94.754
24-02-2023 19:30,-0.809167,0.453339,-5.6,-0.7,16.3574,0.811212,15.1,18,0.741321,0.212742,-0.12,1.05,271.984,0,2.7438,0.373542,13.61402136,277.773,7.70533,2.29691,989.73,94.824
24-02-2023 19:40,-1.0419,0.865814,-6.3,-0.7,15.9903,0.62032,15,17.1,0.709486,0.437041,-2.93,1.05,280.429,4.98034,2.68295,0.266899,9.947979163,279.737,5.11629,2.37665,989.755,94.6228
24-02-2023 19:50,18.2098,27.5384,-12.6,130.8,17.042,2.0482,14.2,21.9,0.631576,1.60958,-2.48,4.75,291.383,7.26789,3.84222,0.81074,21.10085451,298.457,10.7338,2.38307,989.825,94.4807
24-02-2023 20:00,31.2656,12.2876,-31.9,54.1,16.3001,0.41556,16,18.7,-0.439783,0.579491,-2.48,0.77,307.011,4.50328,4.12391,0.353155,8.563592348,311.997,3.543,2.11768,989.936,94.5201
24-02-2023 20:10,5.06913,6.96286,-8.3,20.5,15.9267,0.608228,14.4,17.2,0.498978,0.322394,-0.3,0.96,314.601,3.13504,3.18916,0.487457,15.28477688,322.964,7.67618,2.05137,990.038,95.3237
24-02-2023 20:20,-0.963707,0.734352,-5.9,-0.7,16.3471,1.58001,13.8,19.1,0.737471,0.252313,-0.66,1.05,324.805,2.36255,2.97883,0.412139,13.83559937,332.556,5.07506,2.01887,990.113,96.0292
24-02-2023 20:30,-0.78071,0.441904,-5.2,-0.7,16.2204,0.79623,14.4,17.6,0.704495,0.221473,-0.12,1.05,325.592,3.10397E-05,3.26555,0.255941,7.83760127,338.142,4.22041,2.00481,990.222,96.4436
24-02-2023 20:40,-0.969597,0.869361,-9.7,-0.7,18.9148,1.14558,17.4,20.4,1.24601,0.902842,0.05,4.49,335.854,2.83616,3.54682,0.456963,12.88376324,342.145,5.65545,2.00891,990.41,96.7308
24-02-2023 20:50,-0.879983,0.713014,-5.8,-0.7,20.1386,0.242905,18.6,20.3,1.81044,0.966582,0.6,4.39,336.789,0.494882,3.84229,0.428171,11.14363014,343.56,5.90702,2.06939,990.554,96.9521
24-02-2023 21:00,-1.02443,0.898438,-5.9,-0.7,18.4151,2.0496,14.1,20.4,1.16559,0.897282,-0.21,3.86,356.035,7.19554,3.22947,0.734937,22.75722459,3.00331,9.02362,2.16365,990.65,97.1135
24-02-2023 21:10,30.1179,40.1282,-50,175.3,18.8985,2.05307,15.8,25.2,0.760983,2.15417,-2.75,6.38,357.834,2.9204,4.63823,0.760211,16.39009671,0.43484,8.88552,2.1707,990.768,97.2025
24-02-2023 21:20,41.5856,17.8596,-10.1,78.9,16.3096,0.484054,15.8,19.5,-0.583049,0.709792,-2.65,0.87,355.859,3.02426,5.0336,0.646797,12.84959365,357.813,6.14605,2.14482,990.86,97.0962
24-02-2023 21:30,56.3613,34.5089,5.3,161,16.7923,1.37405,15.8,21.4,-0.716629,0.81568,-2.56,0.77,355.581,2.67393,5.04804,0.729593,14.45299818,357.526,6.45938,2.15464,990.943,96.9331
24-02-2023 21:40,85.4442,36.7578,-1.8,176.1,17.3727,1.49662,15.7,23,-1.26163,0.908173,-2.65,0.87,352.146,0.00333339,5.71079,0.789072,13.81721371,357.327,6.79427,2.17924,991.117,96.7544
24-02-2023 21:50,124.418,43.4855,-50.2,240.6,18.9889,2.07338,15.8,25.5,-1.58204,0.792821,-2.84,2.23,352.937,2.71148,6.02938,0.902066,14.96117371,358.438,8.86336,2.20568,991.288,96.532
24-02-2023 22:00,183.927,54.9814,79.9,347.6,20.5764,2.29357,16.2,25.1,-1.67342,0.671794,-2.56,0.32,353.422,2.59987,7.99677,1.11338,13.92285738,357.366,6.98124,2.18776,991.45,96.3205
24-02-2023 22:10,287.897,96.7983,8.6,455.1,23.4392,2.3894,17.7,26.3,-1.82192,0.650423,-2.56,1.87,355.728,1.32291,7.77518,1.41837,18.242253,3.11463,7.52422,2.31637,991.551,95.7613
24-02-2023 22:20,297.07,84.7311,102.5,458,22.8734,2.28064,17.1,26.5,-1.63034,0.996976,-2.75,4.75,0.586848,0.0594609,8.57547,1.60165,18.67713899,4.94646,7.833,2.24689,991.665,94.6555
24-02-2023 22:30,367.091,148.645,-9.9,819.7,23.9918,1.91151,20,27,-1.13402,2.22788,-2.65,14.83,0.608573,0.0483031,8.55128,1.78575,20.88285006,6.80239,8.16156,1.97253,991.844,93.7451
24-02-2023 22:40,390.631,160.63,122.2,753.8,24.2045,1.86117,20,26.7,-1.71147,0.617709,-2.56,-0.12,0.549604,0.0623678,8.4413,1.55897,18.46839385,6.29812,8.40714,1.79306,992.049,93.9362
24-02-2023 22:50,319.148,106.518,111.2,681.6,23.0394,1.91398,19.8,26.6,-1.65117,0.766402,-2.75,0.24,0.601772,0.0421796,8.6906,1.32394,15.23416582,1.97183,7.45809,1.72499,992.221,94.525
24-02-2023 23:00,354.619,108.743,133,633.9,24.1,1.75252,20.3,26.4,-1.76839,0.654714,-2.56,-0.03,357.262,3.16189,9.06741,1.4231,15.69465611,1.32813,7.01862,1.69755,992.335,95.0824
24-02-2023 23:10,378.636,126.61,119.3,754.5,24.2411,1.84514,19.9,26.8,-1.73207,0.659619,-2.65,0.05,0.783672,0.106869,9.18874,1.8684,20.33355616,3.44498,7.82734,1.7789,992.424,95.2527
24-02-2023 23:20,438.485,161.902,145.7,873.5,24.5108,1.56565,20.3,27.4,-1.61445,0.844894,-2.56,5.12,0.785735,0.0653474,9.91333,2.04307,20.60929798,1.582,8.17246,1.8507,992.621,93.9698
24-02-2023 23:30,538.788,130.44,213.9,865,25.653,0.854872,21.7,27.1,-1.52761,0.872458,-2.56,4.85,0.774056,0.0763761,10.0004,1.86392,18.63839808,4.94695,8.20936,1.71685,992.862,92.8929
24-02-2023 23:40,533.881,187.226,162.6,869.1,25.6105,0.798814,22.7,27.1,-1.3212,1.16899,-2.65,5.3,0.792999,0.0665929,10.0909,1.71183,16.96408522,3.9882,7.523,1.60344,993.059,92.9196
24-02-2023 23:50,481.697,130.571,170,850.6,25.1529,1.25679,20.7,26.8,-1.78251,0.564989,-2.75,1.5,0.777307,0.0580761,10.2562,1.92036,18.72391064,3.53191,7.58155,1.4316,993.213,93.3808
25-02-2023 00:00,510.374,149.094,217.9,870.7,25.9214,0.631654,23.2,27.3,-1.56867,0.849678,-2.56,4.75,0.798069,0.0631789,10.032,2.11784,21.11084361,4.81212,8.77436,1.32759,993.377,93.9582
25-02-2023 00:10,555.528,148.121,182.9,866.5,25.9546,0.427732,24.4,27.3,-1.44778,0.959747,-2.65,4.49,0.803832,0.0640057,9.66353,1.92253,19.8946449,4.53783,9.31073,1.29883,993.551,94.1422
25-02-2023 00:20,653.369,146.98,268.8,876.2,26.0074,0.503677,24,27.6,-0.564505,1.89357,-2.84,7.02,0.753698,0.0579568,10.6954,1.73686,16.23926036,2.20997,7.35436,1.25902,993.76,94.3481
25-02-2023 00:30,689.665,145.318,212.4,874.8,25.9783,0.504112,23.4,27.8,-0.337461,1.79639,-2.65,6.66,0.790957,0.0779251,11.9945,1.9045,15.87806725,1.28682,7.04686,1.27136,993.922,94.0538
25-02-2023 00:40,678.263,148.38,230.6,875.4,26.0841,0.426832,24.7,28,-0.456355,1.79957,-2.75,8.56,0.795041,0.0590529,9.54063,2.04585,21.44351533,4.77838,9.68561,1.21438,994.029,93.7492
25-02-2023 00:50,510.174,154.023,202.5,859.4,25.0579,1.59282,20.4,27,-1.53562,0.890038,-2.75,7.56,0.764252,0.0678988,9.6764,1.98716,20.53611652,4.706,7.93124,1.22345,994.166,93.7515
25-02-2023 01:00,545.557,182.108,90.9,870.8,25.5618,1.19367,20.5,27.7,-1.09195,1.69722,-2.65,7.65,0.770925,0.073852,10.8292,2.07192,19.13267872,4.89073,7.97602,1.27366,994.304,93.3204
25-02-2023 01:10,539.346,173.23,120.7,873,25.9217,0.651975,23.3,27.5,-1.28956,1.29222,-2.65,5.85,0.795256,0.0695473,11.4651,1.78643,15.58144098,2.5946,7.33094,1.36127,994.425,92.1621
25-02-2023 01:20,503.505,157.607,74.2,863.8,25.8978,0.599844,23.3,27.3,-1.49442,1.18545,-2.75,7.02,0.813887,0.0604516,10.4858,1.99837,19.05799726,3.27625,8.52102,1.24432,994.54,91.7995
25-02-2023 01:30,718.414,109.615,338.2,879.3,25.8652,0.404135,24.8,27.3,-0.289915,1.51646,-3.29,7.11,358.755,3.06817,12.0386,1.71958,14.28385365,359.649,7.30357,0.908149,994.658,92.5912
25-02-2023 01:40,647.761,153.609,195.1,837.4,25.5066,0.622204,22.6,27.2,-0.928798,0.727044,-2.48,0.68,355.498,2.40344,11.5937,1.75354,15.12496848,359.571,7.28343,0.776989,994.779,93.4971
25-02-2023 01:50,633.044,158.889,240.3,868.7,25.5753,0.960616,21.6,27.1,-0.924796,1.51719,-2.56,7.84,359.441,0.0687545,11.7056,1.65914,14.17384321,2.53401,7.78435,0.761314,994.899,92.9725
25-02-2023 02:00,697.801,148.678,310,876.2,26.0969,0.381315,25.2,27.4,-0.011557,2.20862,-2.56,9.55,359.478,0.0674139,11.6194,2.05538,17.68910623,2.91337,7.34227,0.738229,995.033,91.8053
25-02-2023 02:10,605.982,186.111,132.6,873.3,25.921,0.649593,22.6,27.3,-0.999207,1.24445,-2.48,5.49,359.471,0.0753843,10.0007,2.02711,20.26975158,3.69414,8.31272,0.796339,995.214,90.7827
25-02-2023 02:20,644.43,163.13,242.3,871.3,25.7188,0.818572,22,27.2,-0.667655,1.71911,-2.93,8.2,359.487,0.0725637,11.4051,2.00673,17.59498747,2.52,7.68051,0.729521,995.312,89.6807
25-02-2023 02:30,610.572,162.747,195.4,865.8,26.0065,0.598359,22.6,27.2,-0.935127,1.46923,-3.11,6.75,1.24589,2.29891,10.6694,2.07765,19.47302455,4.61592,7.96665,0.567479,995.454,88.9249
25-02-2023 02:40,583.855,146.301,285.3,861.9,25.9326,0.458457,24.4,27.5,-1.28615,1.13103,-2.56,4.12,4.29446,0.0713491,10.3484,1.72931,16.71083455,4.2247,8.11357,0.526634,995.623,89.5454
25-02-2023 02:50,571.799,166.577,193.9,867.6,25.1705,1.28473,21.2,27.1,-1.31908,1.03977,-2.65,7.48,3.33547,2.10313,10.7236,1.95697,18.24922191,3.94795,8.40191,0.52361,995.765,88.2862
25-02-2023 03:00,450.95,152.5,104.5,795.5,24.3945,1.95776,20.1,26.9,-1.65758,0.698496,-2.56,0.41,2.2267,2.86738,9.87691,1.59125,16.11079736,3.35645,7.72666,0.400628,995.947,88.3218
25-02-2023 03:10,592.116,146.047,195.9,864.3,26.0411,0.475499,23.9,27.1,-1.23734,0.942498,-2.56,4.3,0.920904,2.29802,9.29586,1.68865,18.16562147,5.40294,8.40246,0.131939,996.124,91.6029
25-02-2023 03:20,371.13,114.727,174.5,679.3,23.9184,1.96569,20.1,26.8,-1.72828,0.641019,-2.65,-0.21,2.87551,0.0420623,8.38759,1.67987,20.02797176,5.09204,7.99641,0.0791848,996.289,92.9805
25-02-2023 03:30,357.251,103.916,114.5,634.3,23.861,1.74989,20.3,27,-1.80446,0.605779,-2.56,-0.12,1.04725,2.9025,9.05882,1.15225,12.71962633,2.42526,7.07022,0.0222302,996.46,93.6656
25-02-2023 03:40,370.24,144.796,36.3,862.8,25.2109,1.05615,21.6,26.8,-1.78086,0.770387,-2.93,3.76,356.464,0.0655323,9.90976,1.41165,14.24503094,1.80545,7.19085,0.0535253,996.583,93.2622
25-02-2023 03:50,479.334,141.154,210.6,844.8,24.8134,1.61713,20.6,26.8,-1.60729,0.69734,-2.56,2.67,356.494,0.0534018,9.8241,1.67697,17.06998516,3.32619,7.61952,0.125118,996.728,92.1136
25-02-2023 04:00,482.59,158.481,147,850,25.2796,1.7036,20.3,27.2,-1.6425,0.74351,-2.75,3.76,356.445,0.0631576,10.7098,1.8204,16.99756358,3.28906,7.04097,0.158814,996.889,89.762
25-02-2023 04:10,398.851,136.966,140.7,847.4,25.712,0.654723,23.2,27.1,-1.83335,0.599388,-2.56,2.67,359.862,3.35292,9.02694,1.73065,19.17201323,3.79922,7.80093,0.124086,997.007,88.9502
25-02-2023 04:20,371.21,100.156,191.5,628.2,23.9614,1.54354,20.5,26.8,-1.80578,0.616802,-2.56,-0.12,0.972229,3.23267,9.50115,1.40468,14.78427025,1.53948,7.14229,0.256847,997.206,87.8752
25-02-2023 04:30,451.091,103.756,219.2,703.2,25.0577,1.28269,20.8,26.8,-1.82425,0.542155,-2.65,0.05,358.003,2.51948,9.27126,1.69132,18.24260723,1.50324,8.11824,0.368712,997.421,85.9638
25-02-2023 04:40,471.988,170.266,137.3,857.2,25.6236,0.779086,21.6,26.9,-1.55089,0.990041,-2.65,5.75,357.814,2.57951,9.72431,1.9304,19.85132848,3.64956,7.56177,0.441669,997.614,82.7988
